event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
249635599,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,2H,1967.323534,Pass,Cross,76,95,100,100,402|2101|1802,Right|blocked|not accurate
249635637,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,2H,2196.1024740000003,Pass,Cross,74,98,87,60,402|801|1802,Right|high|not accurate
249635730,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,2H,2676.791878,Pass,Cross,75,94,89,71,402|1802,Right|not accurate
249635740,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,2H,2695.1833610000003,Pass,Cross,90,96,100,11,402|801|1802,Right|high|not accurate
249635771,346101,Trent Alexander-Arnold,England,2500082,2018-05-06 15:30:00,"Chelsea - Liverpool, 1 - 0",1612,Liverpool,Chelsea,2H,2884.727686,Pass,Cross,80,85,93,18,402|801|1801,Right|high|accurate
251565618,346101,Trent Alexander-Arnold,England,2500092,2018-05-13 14:00:00,"Liverpool - Brighton & Hove Albion, 4 - 0",1612,Liverpool,Brighton & Hove Albion,1H,238.63095499999997,Pass,Cross,92,93,90,46,402|1802,Right|not accurate
251565736,346101,Trent Alexander-Arnold,England,2500092,2018-05-13 14:00:00,"Liverpool - Brighton & Hove Albion, 4 - 0",1612,Liverpool,Brighton & Hove Albion,1H,474.58867399999997,Pass,Cross,95,89,90,55,402|801|1802,Right|high|not accurate
251565833,346101,Trent Alexander-Arnold,England,2500092,2018-05-13 14:00:00,"Liverpool - Brighton & Hove Albion, 4 - 0",1612,Liverpool,Brighton & Hove Albion,1H,750.006674,Pass,Cross,81,95,92,68,402|1802,Right|not accurate
251566211,346101,Trent Alexander-Arnold,England,2500092,2018-05-13 14:00:00,"Liverpool - Brighton & Hove Albion, 4 - 0",1612,Liverpool,Brighton & Hove Albion,1H,1488.279223,Free Kick,Free kick cross,85,7,91,49,801|1801,high|accurate
251566515,346101,Trent Alexander-Arnold,England,2500092,2018-05-13 14:00:00,"Liverpool - Brighton & Hove Albion, 4 - 0",1612,Liverpool,Brighton & Hove Albion,1H,2280.323651,Pass,Cross,82,84,90,62,402|801|1801,Right|high|accurate
260952705,346101,Trent Alexander-Arnold,World_Cup,2057994,2018-06-28 18:00:00,"England - Belgium, 0 - 1",2413,England,Belgium,1H,783.2026249999999,Pass,Cross,96,94,91,56,302|402|801|1801,keyPass|Right|high|accurate
260871766,346101,Trent Alexander-Arnold,World_Cup,2057994,2018-06-28 18:00:00,"England - Belgium, 0 - 1",2413,England,Belgium,1H,1112.464468,Pass,Cross,78,92,92,66,402|1802,Right|not accurate
260871773,346101,Trent Alexander-Arnold,World_Cup,2057994,2018-06-28 18:00:00,"England - Belgium, 0 - 1",2413,England,Belgium,1H,1195.510288,Free Kick,Free kick cross,84,3,91,46,801|1801,high|accurate
260871992,346101,Trent Alexander-Arnold,World_Cup,2057994,2018-06-28 18:00:00,"England - Belgium, 0 - 1",2413,England,Belgium,1H,1848.1299589999999,Pass,Cross,75,90,98,32,402|801|1802,Right|high|not accurate
260872029,346101,Trent Alexander-Arnold,World_Cup,2057994,2018-06-28 18:00:00,"England - Belgium, 0 - 1",2413,England,Belgium,1H,2000.8544299999999,Free Kick,Free kick cross,89,11,90,29,1802,not accurate
260872822,346101,Trent Alexander-Arnold,World_Cup,2057994,2018-06-28 18:00:00,"England - Belgium, 0 - 1",2413,England,Belgium,2H,1830.8827110000002,Free Kick,Free kick cross,80,13,96,77,801|1801,high|accurate
